"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2002","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","208",""
"CENSUS","2002","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,219,477",""
"CENSUS","2002","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","14",""
"CENSUS","2002","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","245",""
"CENSUS","2002","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","140",""
"CENSUS","2002","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","671,065",""
"CENSUS","2002","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","10",""
"CENSUS","2002","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","281",""
"CENSUS","2002","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","364",""
"CENSUS","2002","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","195,144",""
"CENSUS","2002","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","39",""
"CENSUS","2002","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","206",""
"CENSUS","2002","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","153",""
"CENSUS","2002","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,561,951",""
"CENSUS","2002","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","9",""
"CENSUS","2002","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,206",""
"CENSUS","2002","YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","116",""
"CENSUS","2002","YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","422,293",""
"CENSUS","2002","YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","13",""
"CENSUS","2002","YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","353",""
"CENSUS","2002","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","143",""
"CENSUS","2002","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","135,768",""
"CENSUS","2002","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","15",""
"CENSUS","2002","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","620",""
"CENSUS","2002","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","147",""
"CENSUS","2002","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","167,566",""
"CENSUS","2002","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6",""
"CENSUS","2002","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,635",""
"CENSUS","2002","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","442",""
"CENSUS","2002","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,233,913",""
"CENSUS","2002","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","52",""
"CENSUS","2002","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,112",""
"CENSUS","2002","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","344",""
"CENSUS","2002","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,839,183",""
"CENSUS","2002","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","21",""
"CENSUS","2002","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,855",""
"CENSUS","2002","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","107",""
"CENSUS","2002","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","597,514",""
"CENSUS","2002","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2002","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","86",""
"CENSUS","2002","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","367",""
"CENSUS","2002","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,069,398",""
"CENSUS","2002","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","35",""
"CENSUS","2002","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","288",""
"CENSUS","2002","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","164",""
"CENSUS","2002","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,497,910",""
"CENSUS","2002","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","10",""
"CENSUS","2002","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","8,262",""
"CENSUS","2002","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","110",""
"CENSUS","2002","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,815,070",""
"CENSUS","2002","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","11",""
"CENSUS","2002","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,122",""
"CENSUS","2002","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","18",""
"CENSUS","2002","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","30,244",""
"CENSUS","2002","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2002","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","601",""
"CENSUS","2002","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","59",""
"CENSUS","2002","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","101,548",""
"CENSUS","2002","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2002","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","11",""
"CENSUS","2002","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","131",""
"CENSUS","2002","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","318,493",""
"CENSUS","2002","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","19",""
"CENSUS","2002","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","385",""
"CENSUS","2002","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","43",""
"CENSUS","2002","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","341,995",""
"CENSUS","2002","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2002","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","487",""
"CENSUS","2002","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,639,785",""
"CENSUS","2002","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2002","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,461",""
"CENSUS","2002","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","428",""
"CENSUS","2002","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","572,926",""
"CENSUS","2002","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","36",""
"CENSUS","2002","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","546",""
"CENSUS","2002","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","109",""
"CENSUS","2002","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,742,751",""
"CENSUS","2002","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","9",""
"CENSUS","2002","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","7,334",""
"CENSUS","2002","YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","730",""
"CENSUS","2002","YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,451,952",""
"CENSUS","2002","YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","52",""
"CENSUS","2002","YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","508",""
"CENSUS","2002","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","184",""
"CENSUS","2002","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","309,669",""
"CENSUS","2002","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","18",""
"CENSUS","2002","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","183",""
"CENSUS","2002","YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","362",""
"CENSUS","2002","YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,871,760",""
"CENSUS","2002","YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","11",""
"CENSUS","2002","YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","587",""
"CENSUS","2002","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,899,974",""
"CENSUS","2002","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","53",""
"CENSUS","2002","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,808",""
"CENSUS","2002","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","20",""
"CENSUS","2002","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","18,457",""
"CENSUS","2002","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2002","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","116",""
"CENSUS","2002","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","147,845",""
"CENSUS","2002","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2002","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","239",""
"CENSUS","2002","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","112",""
"CENSUS","2002","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,365,045",""
"CENSUS","2002","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","11",""
"CENSUS","2002","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","6,883",""
"CENSUS","2002","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","556",""
"CENSUS","2002","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","602,876",""
"CENSUS","2002","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","45",""
"CENSUS","2002","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","279",""
"CENSUS","2002","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","497",""
"CENSUS","2002","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,154,191",""
"CENSUS","2002","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","68",""
"CENSUS","2002","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","105",""
"CENSUS","2002","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,102,903",""
"CENSUS","2002","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2002","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","115",""
"CENSUS","2002","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","569,114",""
"CENSUS","2002","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","12",""
"CENSUS","2002","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","488",""
"CENSUS","2002","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","386",""
"CENSUS","2002","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","414,464",""
"CENSUS","2002","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","31",""
"CENSUS","2002","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","588",""
"CENSUS","2002","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","285",""
"CENSUS","2002","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,449,444",""
"CENSUS","2002","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","15",""
"CENSUS","2002","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,355",""
"CENSUS","2002","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","267",""
"CENSUS","2002","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","310,226",""
"CENSUS","2002","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2002","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","285",""
"CENSUS","2002","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","449",""
"CENSUS","2002","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,583,844",""
"CENSUS","2002","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","20",""
"CENSUS","2002","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,681",""
"CENSUS","2002","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","52",""
"CENSUS","2002","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,951,596",""
"CENSUS","2002","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2002","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","6",""
"CENSUS","1997","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","124",""
"CENSUS","1997","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,075,826",""
"CENSUS","1997","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17",""
